frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
84,52,1161.0910097416406 616.3127665520288 1436.1514084738114 850.3338581843263,1255.9420572916667 771.8031616210938 1339.9626871744792 808.9046020507812,0,0,0
85,52,1161.3405929365638 617.2991521953596 1436.7409119528902 852.9465601873349,1253.8748372395833 773.0053100585938 1340.5898030598958 810.5673217773438,0,0,0
86,52,1161.5901761314872 618.2855378386904 1437.330415431969 855.5592621903432,1251.8076171875 774.2074584960938 1341.2169189453125 812.2300415039062,0.2981165647506714,EF30DZT,0.14627028447045176
87,52,1161.8283472348069 619.9555751142603 1438.211773383476 858.1884536491872,1252.3929239908855 776.2716522216797 1342.2357686360676 814.2737579345703,0,0,0
88,52,1162.0665183381266 621.6256123898304 1439.093131334983 860.8176451080311,1252.9782307942708 778.3358459472656 1343.254618326823 816.3174743652344,0,0,0
89,52,1162.3046894414465 623.2956496654003 1439.97448928649 863.4468365668749,1253.5635375976562 780.4000396728516 1344.2734680175781 818.3611907958984,0,0,0
90,52,1162.5428605447662 624.9656869409703 1440.855847237997 866.0760280257189,1254.1488444010417 782.4642333984375 1345.2923177083333 820.4049072265625,0,0,0
91,52,1162.781031648086 626.6357242165403 1441.737205189504 868.7052194845628,1254.734151204427 784.5284271240234 1346.3111673990886 822.4486236572266,0,0,0
92,52,1163.0192027514058 628.3057614921103 1442.6185631410112 871.3344109434067,1255.3194580078125 786.5926208496094 1347.3300170898438 824.4923400878906,0,0,0
93,52,1163.2573738547255 629.9757987676802 1443.4999210925182 873.9636024022507,1255.904764811198 788.6568145751953 1348.3488667805989 826.5360565185547,0,0,0
94,52,1163.4955449580452 631.6458360432503 1444.3812790440252 876.5927938610946,1256.4900716145833 790.7210083007812 1349.3677164713542 828.5797729492188,0,0,0
95,52,1163.733716061365 633.3158733188202 1445.2626369955321 879.2219853199385,1257.0753784179688 792.7852020263672 1350.3865661621094 830.6234893798828,0,0,0
96,52,1163.9718871646846 634.9859105943901 1446.1439949470391 881.8511767787824,1257.6606852213542 794.8493957519531 1351.4054158528645 832.6672058105469,0,0,0
97,52,1164.2100582680046 636.6559478699602 1447.0253528985463 884.4803682376263,1258.2459920247395 796.9135894775391 1352.4242655436199 834.7109222412109,0,0,0
98,52,1164.4482293713243 638.3259851455301 1447.9067108500533 887.1095596964702,1258.831298828125 798.977783203125 1353.443115234375 836.754638671875,0.6657227277755737,EF10DZT,0.34539317022445637
99,52,1164.7328363351003 640.0833848063849 1448.7242806327374 889.8651159910539,1259.9386393229167 801.13330078125 1353.8278401692708 840.0430297851562,0,0,0
100,52,1165.0174432988763 641.8407844672396 1449.5418504154215 892.6206722856376,1261.0459798177083 803.288818359375 1354.2125651041667 843.3314208984375,0,0,0
101,52,1165.3020502626523 643.5981841280943 1450.359420198106 895.3762285802213,1262.1533203125 805.4443359375 1354.5972900390625 846.6198120117188,0,0,0
102,52,1165.5866572264285 645.3555837889489 1451.17698998079 898.1317848748049,1263.2606608072917 807.599853515625 1354.9820149739583 849.908203125,0,0,0
103,52,1165.8712641902046 647.1129834498037 1451.9945597634742 900.8873411693886,1264.3680013020833 809.75537109375 1355.3667399088542 853.1965942382812,0,0,0
104,52,1166.1558711539806 648.8703831106584 1452.8121295461583 903.6428974639723,1265.475341796875 811.910888671875 1355.75146484375 856.4849853515625,0.747199296951294,EF10MZI,0.07765153135052215
105,52,1166.2575637054238 649.9920661956179 1453.7218657987742 906.0848999553947,1265.794677734375 814.4080993652344 1356.4172241210938 858.6004943847656,0,0,0
106,52,1166.3592562568667 651.1137492805775 1454.63160205139 908.5269024468171,1266.114013671875 816.9053100585937 1357.0829833984376 860.7160034179688,0,0,0
107,52,1166.46094880831 652.235432365537 1455.5413383040056 910.9689049382395,1266.433349609375 819.4025207519531 1357.7487426757812 862.8315124511719,0,0,0
108,52,1166.562641359753 653.3571154504966 1456.4510745566215 913.4109074296618,1266.752685546875 821.8997314453125 1358.414501953125 864.947021484375,0,0,0
109,52,1166.664333911196 654.4787985354561 1457.3608108092374 915.8529099210842,1267.072021484375 824.3969421386719 1359.0802612304688 867.0625305175781,0,0,0
110,52,1166.7660264626393 655.6004816204156 1458.2705470618532 918.2949124125066,1267.391357421875 826.8941528320313 1359.7460205078125 869.1780395507812,0,0,0
111,52,1166.8677190140822 656.7221647053752 1459.180283314469 920.736914903929,1267.710693359375 829.3913635253906 1360.4117797851563 871.2935485839844,0,0,0
112,52,1166.9694115655254 657.8438477903347 1460.0900195670847 923.1789173953514,1268.030029296875 831.88857421875 1361.0775390625 873.4090576171875,0,0,0
113,52,1167.0711041169684 658.9655308752943 1460.9997558197006 925.6209198867738,1268.349365234375 834.3857849121093 1361.7432983398437 875.5245666503906,0,0,0
114,52,1167.1727966684116 660.0872139602538 1461.9094920723164 928.0629223781962,1268.668701171875 836.8829956054688 1362.4090576171875 877.6400756835938,0.7465294003486633,EF10DZT,0.4851074046333907
115,52,1167.3773630876503 663.1540283490696 1463.1111997369924 931.061926808841,1269.4108963012695 839.7108192443848 1362.865707397461 880.3963279724121,0,0,0
116,52,1167.581929506889 666.2208427378853 1464.3129074016683 934.0609312394859,1270.153091430664 842.5386428833008 1363.3223571777344 883.1525802612305,0,0,0
117,52,1167.786495926128 669.287657126701 1465.514615066344 937.0599356701307,1270.8952865600586 845.3664665222168 1363.7790069580078 885.9088325500488,0,0,0
118,52,1167.9910623453668 672.3544715155167 1466.71632273102 940.0589401007755,1271.6374816894531 848.1942901611328 1364.2356567382812 888.6650848388672,0,0,0
119,52,1168.1956287646055 675.4212859043324 1467.918030395696 943.0579445314205,1272.3796768188477 851.0221138000488 1364.6923065185547 891.4213371276855,0,0,0
120,52,1168.4001951838445 678.4881002931481 1469.1197380603717 946.0569489620653,1273.1218719482422 853.8499374389648 1365.1489562988281 894.1775894165039,0,0,0
121,52,1168.6047616030833 681.5549146819639 1470.3214457250476 949.0559533927102,1273.8640670776367 856.6777610778809 1365.6056060791016 896.9338417053223,0,0,0
122,52,1168.809328022322 684.6217290707796 1471.5231533897236 952.054957823355,1274.6062622070312 859.5055847167969 1366.062255859375 899.6900939941406,0,0,0
123,52,1169.0138944415608 687.6885434595953 1472.7248610543995 955.0539622539999,1275.3484573364258 862.3334083557129 1366.5189056396484 902.446346282959,0,0,0
124,52,1169.2184608607995 690.755357848411 1473.9265687190755 958.0529666846447,1276.0906524658203 865.1612319946289 1366.9755554199219 905.2025985717773,0,0,0
125,52,1169.4230272800385 693.8221722372267 1475.1282763837512 961.0519711152896,1276.8328475952148 867.9890556335449 1367.4322052001953 907.9588508605957,0,0,0
126,52,1169.6275936992772 696.8889866260424 1476.3299840484271 964.0509755459345,1277.5750427246094 870.8168792724609 1367.8888549804688 910.7151031494141,0,0,0
127,52,1169.832160118516 699.9558010148581 1477.531691713103 967.0499799765794,1278.317237854004 873.644702911377 1368.3455047607422 913.4713554382324,0,0,0
128,52,1170.036726537755 703.0226154036739 1478.7333993777788 970.0489844072242,1279.0594329833984 876.472526550293 1368.8021545410156 916.2276077270508,0,0,0
129,52,1170.2412929569937 706.0894297924896 1479.9351070424548 973.0479888378691,1279.801628112793 879.300350189209 1369.258804321289 918.9838600158691,0,0,0
130,52,1170.4458593762324 709.1562441813053 1481.1368147071307 976.0469932685139,1280.5438232421875 882.128173828125 1369.7154541015625 921.7401123046875,0.7322237491607666,EF10DZT,0.6318672013252442
131,52,1169.5386016084813 710.975072614343 1481.9515422615855 978.5712605549837,1279.3666381835938 883.6012573242188 1372.3681030273438 922.2738647460938,0,0,0
132,52,1168.6313438407299 712.7939010473808 1482.7662698160404 981.0955278414535,1278.189453125 885.0743408203125 1375.020751953125 922.8076171875,0.6314266324043274,EF10DZT,0.3073417029794692
133,52,1167.964556062007 713.9892870410968 1483.443081643828 983.8731025006637,1277.2623901367188 888.2454528808594 1375.2003784179688 927.6574401855469,0,0,0
134,52,1167.2977682832839 715.1846730348126 1484.1198934716153 986.6506771598737,1276.3353271484375 891.4165649414062 1375.3800048828125 932.5072631835938,0.69493567943573,EF10DZT,0.22985924670306923
135,52,1167.7296744618857 717.7926762141834 1485.6654570417295 990.0905379956642,1276.504052734375 894.8991577148438 1376.17783203125 935.8638061523437,0,0,0
136,52,1168.1615806404877 720.4006793935544 1487.2110206118439 993.5303988314548,1276.6727783203125 898.3817504882812 1376.9756591796875 939.2203491210937,0,0,0
137,52,1168.5934868190895 723.0086825729252 1488.756584181958 996.9702596672454,1276.84150390625 901.8643432617188 1377.773486328125 942.5768920898438,0,0,0
138,52,1169.0253929976916 725.6166857522961 1490.3021477520724 1000.410120503036,1277.0102294921876 905.3469360351562 1378.5713134765624 945.9334350585938,0,0,0
139,52,1169.4572991762934 728.224688931667 1491.8477113221866 1003.8499813388265,1277.178955078125 908.8295288085938 1379.369140625 949.2899780273438,0.7819949984550476,EF10WZT,0.0704525882932237
140,52,1168.833996863399 731.1026154674726 1491.4541447747058 1007.3279621042489,1278.0765787760417 911.4602966308594 1379.6879069010417 951.7743225097656,0,0,0
141,52,1168.2106945505045 733.9805420032782 1491.060578227225 1010.8059428696713,1278.9742024739583 914.091064453125 1380.0066731770833 954.2586669921875,0,0,0
142,52,1167.58739223761 736.8584685390838 1490.667011679744 1014.2839236350937,1279.871826171875 916.7218322753906 1380.325439453125 956.7430114746094,0,0,0
143,52,1166.9640899247156 739.7363950748895 1490.2734451322633 1017.7619044005161,1280.7694498697917 919.3526000976562 1380.6442057291667 959.2273559570312,0,0,0
144,52,1166.3407876118213 742.6143216106951 1489.8798785847825 1021.2398851659384,1281.6670735677083 921.9833679199219 1380.9629720052083 961.7117004394531,0,0,0
145,52,1165.7174852989267 745.4922481465007 1489.4863120373018 1024.7178659313608,1282.564697265625 924.6141357421875 1381.28173828125 964.196044921875,0.7815660238265991,EF10DZT,0.05195023245074287
146,52,1166.2335508659785 747.7407101258141 1490.5128939433716 1027.9349889830464,1284.3501586914062 928.6730651855469 1383.3486328125 967.6002807617188,0,0,0
147,52,1166.7496164330305 749.9891721051274 1491.5394758494413 1031.1521120347322,1286.1356201171875 932.7319946289062 1385.41552734375 971.0045166015625,0.7106286883354187,EF10DZT,0.1819009983718773
148,52,1166.6430764503662 752.3038540381835 1493.1006181692019 1034.212806895338,1285.189453125 935.6633178710938 1386.0337158203124 973.2901000976562,0,0,0
149,52,1166.5365364677018 754.6185359712396 1494.6617604889625 1037.2735017559435,1284.2432861328125 938.5946411132812 1386.651904296875 975.57568359375,0,0,0
150,52,1166.4299964850377 756.9332179042957 1496.2229028087233 1040.3341966165492,1283.297119140625 941.5259643554688 1387.2700927734375 977.8612670898438,0,0,0
151,52,1166.3234565023733 759.2478998373517 1497.784045128484 1043.3948914771547,1282.3509521484375 944.4572875976562 1387.88828125 980.1468505859375,0,0,0
152,52,1166.216916519709 761.5625817704079 1499.3451874482446 1046.4555863377605,1281.40478515625 947.3886108398438 1388.5064697265625 982.4324340820312,0.6649198532104492,EF10DZT,0.4960906121994305
153,52,1166.089475462242 763.6396696857737 1501.901625409628 1049.3541094768173,1289.173095703125 951.2715454101562 1389.1365966796875 991.0175170898438,0.673227846622467,EF10DZT,0.31317181697013907
154,52,1169.4158241188304 766.594634274165 1507.5839229220094 1052.7236880468793,1289.213134765625 957.196533203125 1388.863037109375 993.9007568359375,0.7753294706344604,EF10DZT,0.2220074243943571
